Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2021-10-16,"Dirty Sanchez",5.9+,,https://www.mountainproject.com/route/107478445/dirty-sanchez,2,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > i. Orangutan Buttress",2.9,-1,Lead,,Sport,,110,2500
2021-10-16,Neanderthal,5.9,"With Erik. I only claimed first pitch this time felt much better but again the second page is the sketchy part",https://www.mountainproject.com/route/106135073/neanderthal,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > c. Neolithic Wall",2.9,-1,,,Trad,,105,2400
2021-10-16,"Tales from the Crypt","5.10a R","With Erik. Nice sequence were lack of jugs for a really nice moves with heel hooks. Insecure mantle top with cactus",https://www.mountainproject.com/route/107226580/tales-from-the-crypt,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > g. The Great Buttress",2.7,-1,Lead,,"Trad, Sport, TR",,120,2600
2021-10-16,"New Generation","5.8 PG13",,https://www.mountainproject.com/route/106135107/new-generation,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > e. Weeping Wall and New Generation Buttress",2.0,-1,Lead,,Trad,,80,2100
2021-10-10,"Teeny Face",5.10a,"w Ben (Oak&#39;s friend with a van). Was bold of Ben to lead a gunks 5.10 despite it being his second lead in the gunks! He came down and I lead it also. ",https://www.mountainproject.com/route/106733193/teeny-face,2,"New York > The Gunks > The Trapps > i. High E",3.6,-1,Lead,,Trad,,120,2600
2021-10-10,"Obstacle Delusion","5.9+ PG13","w Ben. A bit of a contrived route with the traverse at the roof. Going straight up looks possible. But the upper roof has some concerningly loose blocks. I didn&#39;t place any pro on the first pitch. Also, given that this is a roof, it is impossible to mix this route up with Teeny Face.",https://www.mountainproject.com/route/106148500/obstacle-delusion,2,"New York > The Gunks > The Trapps > i. High E",3.0,-1,Lead,,Trad,,130,2500
2021-10-10,"Three Doves",5.8+,"We swapped routes at the GT ledge. Annie got stuck at the Arrow anchors with a bunch of noobs. 3doves has a memorable &#39;fridge&#39; / compression move on the second pitch before the delicate traverse under the roof.",https://www.mountainproject.com/route/105868264/three-doves,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.3,-1,Lead,,Trad,,210,2200
2021-10-10,"Annie Oh!",5.8+,"wBen. placements were scarce. Ben led last pitch. Not as much fun as 3doves. OakGabe climbed 3doves on our left and AnnieMichelle climbed Arrow on our right. ",https://www.mountainproject.com/route/105801570/annie-oh,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.4,-1,Lead,,Trad,,220,2200
2021-10-09,"Silly Chimney",5.1,"Very silly. But too chossy imo to downclimb safely. Anchor sitch at the top is fine but less than ideal. Belayed Susan and Eric up and rapped ursula/space invaders",https://www.mountainproject.com/route/106792907/silly-chimney,2,"New York > The Gunks > The Trapps > i. High E",1.8,-1,Lead,,Trad,,200,1100
2021-10-09,Groovy,5.8+,"Not bad, 2 stars is accurate, but it did have some nice technical moves. Should have put a directional between the roof and the anchors though for Eric&#39;s follow. ",https://www.mountainproject.com/route/105828999/groovy,1,"New York > The Gunks > The Trapps > i. High E",2.6,-1,Lead,,Trad,,70,2200
2021-10-09,"Ants' Line",5.9,"Great move at the crux requiring foot smearing and sidepulls! Eric has a great fall when it foot slipped and came spinning of the wall into space!",https://www.mountainproject.com/route/105803260/ants-line,1,"New York > The Gunks > The Trapps > i. High E",3.6,-1,Lead,Onsight,Trad,,80,2400
2021-10-09,Sleepwalk,5.7,"Hopped on sleepwalker right in front of a group looking to climb on it. We climbed up and toproped it for Eric and Susan while the other group headed up ants line",https://www.mountainproject.com/route/106010504/sleepwalk,1,"New York > The Gunks > The Trapps > i. High E",2.1,-1,Lead,,Trad,,80,1800
2021-10-09,Lakatakissima,5.10a/b,"Fun fissure off the GT lunch without an obvious anchor location so we used the anchor for highErap since we were so early and no one else was there. Eric had a very tight knot that and we should&#39;ve used a bowline tie-in.",https://www.mountainproject.com/route/110980901/lakatakissima,1,"New York > The Gunks > The Trapps > i. High E",2.5,-1,Lead,Onsight,Trad,,80,2800
2021-10-09,"High Exposure",5.6,"With Susan and Eric. First people on it today early in the morning from bottom to top with two followers 45 minutes Spider-Man. Eric facetimed his niece with a rope around neck at the top to cement his &#39;cool uncle&#39; status",https://www.mountainproject.com/route/105798994/high-exposure,2,"New York > The Gunks > The Trapps > i. High E",3.8,3,Lead,,Trad,,250,1600
2021-09-26,Glyptodon,5.8,"Just the middle pitch while trying and failing to stay on route for nemesis. ",https://www.mountainproject.com/route/109555637/glyptodon,1,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",2.0,-1,Lead,Onsight,Trad,,100,2100
2021-09-26,Nemesis,5.10a,"P1 was very committing off the ground. Found a small tricam placement about 10 feet up that might have caught me. P3, also committing and exposed, but easier than it looks. Ended up missing p2 and got onto Glyptodon for p2.",https://www.mountainproject.com/route/106089909/nemesis,2,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",2.3,-1,Lead,Onsight,Trad,,230,2600
2021-09-26,"High Corner","5.5 PG13","Last pitch in the dihedral with overhung juggy sidepulls. ",https://www.mountainproject.com/route/105954124/high-corner,1,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",2.2,-1,Lead,Onsight,Trad,,225,1500
2021-09-26,"Hi Coroner!",5.9,"For a third time this weekend, the gunksapp was so confusing. This is a fun climb all the way to the end. p3 was Terrific, but I think we actually ended up doing p3 of High Corner. Overhung in the dihedral with juggy sidepulls. ",https://www.mountainproject.com/route/107618284/hi-coroner,3,"New York > The Gunks > The Trapps > d. Strictly - The Ceiling",2.1,-1,Lead,Onsight,Trad,,200,2400
2021-09-26,"Proctor Silex",5.9+,"I did the right side (I now realize that the &#39;left-side&#39; is a route called SnagglePuss. Again the gunksapp mislead me). Snaggle looks great and would like to do in future. A relaxing last climb of the day. Walked past a guy working the zone. on the descent.   ",https://www.mountainproject.com/route/106089682/proctor-silex,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",2.6,-1,Lead,Onsight,Trad,,150,2500
2021-09-25,"Feast of Fools",5.10b,"Lol, 2020 me thought the gear on p2 was good. I did not think the same today and barely escaped with the scend. First I backed back down to the p1 chains and belayed Mikkel up Hans so that he could give me an active catch.
Did a third pitch straight up to top of cliff. A bit untraveled.",https://www.mountainproject.com/route/105799568/feast-of-fools,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.6,-1,Lead,Redpoint,Trad,,250,2900
2021-09-25,Proctoscope,5.9+,"Just tried p2 after the chains of Hans. Old book shows the route going more right, but gunksapp showed it going through the roof about 6 feet of the dihedral on p2feast of fools. supposed to be 5.8 but I got stomped. I bailed onto p2 of feast. musta been offroute. the gunks app kinda stinks. ",https://www.mountainproject.com/route/106089673/proctoscope,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",2.7,-1,Lead,Onsight,Trad,,195,2500
2021-09-25,"Hans' Puss",5.7,"Did P1 to get to p2 of Proctorscope/Feast of fools. It is easy to get off route with all the jugs everywhere. Basically, I followed the chalk and avoided loose blocks and suddenly I was at the chains. ",https://www.mountainproject.com/route/106046446/hans-puss,1,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",2.9,-1,Lead,Onsight,Trad,,200,1800
2021-09-25,"Easy Street",5.6,"finished on p3 of uncle rudy. Unfortunately, I didn&#39;t recognize this climb from when I did it with Susan. Did put much pro on p1. ",https://www.mountainproject.com/route/106281218/easy-street,3,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.6,-1,Lead,Redpoint,Trad,,200,1600
2021-09-25,"Traverse of the Clods","5.9 PG13","A mental journey. Mikkel&#39;s fav climb at Gunks. He had lead it last year and wanted me to feel the awe. The traverse is committing and difficult to protect. The final belay is cool. and your right above Ozone. ",https://www.mountainproject.com/route/106490427/traverse-of-the-clods,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.5,-1,Lead,Onsight,Trad,,,2400
2021-09-25,"Rusty Jam",5.9,"An offwidth section!  Meets up with the start of Easy Street. Took this straight into Trusty Rifle",https://www.mountainproject.com/route/111539359/rusty-jam,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.4,-1,Lead,Onsight,Trad,,45,2400
2021-09-25,"Trusty Rifle",5.9+,"Didn&#39;t go to top. Chatted with a guy about climbing at Red Rocks and how &#39;meh&#39; Levitation 29 is. ",https://www.mountainproject.com/route/106418188/trusty-rifle,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.0,-1,Lead,Onsight,Trad,,50,2500
2021-09-25,"Uncle Rudy","5.7+ PG13","p2 runout didn&#39;t seem too far above pro. Went onto easystreet/BloodyB for p3. But, I was sad I didn&#39;t complete p3 of Rudy. So, we went back and did it after via easystreet. Great climb. Final p3 roof after passing final tree has come crack climbing. ",https://www.mountainproject.com/route/108337993/uncle-rudy,3,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.1,-1,Lead,Onsight,Trad,,210,1900
2021-09-24,"City Lights",5.8-,"Started on PasdeDeux. fun juggy forgetable climbing. A friday night with mikkel before a weekend in the van. ",https://www.mountainproject.com/route/105799768/city-lights,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.8,-1,Lead,Onsight,Trad,,180,2000
2021-09-24,"Pas de Deux",5.8,"The first 20 feet was a little challenging, attempting to do the straight up variation, I ended up too far right above my gear. Downclimbed a bit to get back onto the crack. Linked into a fun p2 of city lights",https://www.mountainproject.com/route/105829283/pas-de-deux,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.6,-1,Lead,Onsight,Trad,,90,2100
2021-09-24,"Son of Easy O",5.8,"Mikkel and I hopped on after finished Pas Deux as the sun was setting. We had to traverse to anchors on the right since we didn&#39;t have a 70m. Good juggy climbing. ",https://www.mountainproject.com/route/105821512/son-of-easy-o,2,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.8,-1,Lead,Onsight,Trad,,170,2100
2021-09-19,"The Streak (second anchors)",5.13a,"Sent on the fourth go today. 9 attempts total. Felt good, even clipped both anchors. Skipped the first permadraw which saved energy. Zoe was checking out the 13c today. ",https://www.mountainproject.com/route/106553388/the-streak-second-anchors,8,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > f. Big Wall",3.5,-1,Lead,,Sport,,80,8600
2021-09-12,Filipina,5.9,"Did the nose start which I recomend. I extended belay with rope so that I could see Susan pull roofs. Harun originally recommended this climb to me. ",https://www.mountainproject.com/route/106554766/filipina,1,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",2.9,-1,Lead,,Trad,,100,2400
2021-09-12,Footloose,5.8,"A relaxing climb. Some people climbing next to us all morning recommended it to us. They were fun and he drank mtn dew. He was talking trash about about the new guidebook, which I relate to since they don't have sleepy hollow in it.",https://www.mountainproject.com/route/106551414/footloose,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",2.1,-1,Lead,,Trad,,,2100
2021-09-12,"Tennish Anyone?",5.10c,"Did the 11b direct. Was a lil v3 boulder problem basically. Got left hand side pull. Bumped rh twice. moved feet and then reached up with lh. ",https://www.mountainproject.com/route/106214631/tennish-anyone,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",2.8,-1,TR,,Trad,,50,3200
2021-09-12,"Tennish Anyone?",5.10c,"I don't agree with the ""strenuous to place gear"" you got a good stance to place some nuts in the roof. Having been psyched out by the comments, I brought my ballnuts and placed bomber gear the whole way.",https://www.mountainproject.com/route/106214631/tennish-anyone,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",2.8,-1,Lead,Onsight,Trad,,50,3200
2021-09-12,"Wegetables I've Never Seen Before",5.10a,"Doenclimbed to get helmet. Protected first20ft with nuts. Susan loved this route. I think it is meh.",https://www.mountainproject.com/route/106395393/wegetables-ive-never-seen-before,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",3.4,2,Lead,Onsight,Trad,,,2600
2021-09-11,"Oblique Twique",5.8,"Had to plug a nice left hand pin scar with pro, so had to just use the arete. Susan was able to remove the cam ant goo straight up which is a completely diff move, but  think similar in difficulty.",https://www.mountainproject.com/route/106018758/oblique-twique,1,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",1.8,-1,Lead,,Trad,,,2100
2021-09-11,"The Summer","5.11d R","Obvly I'm stoked rn cause I crushed it, but I was at my limit multiple times and thought this route was super fun. Kept wanting to g left at times, but straight up is the way!
",https://www.mountainproject.com/route/106948350/the-summer,1,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",2.9,4,TR,,Trad,,60,5500
2021-09-11,Lisa,"5.9 PG13","Them some commuting moves for 5.9. Big reach up to bomber finger jam/jug with left hand. Protects fine with a lil nut.",https://www.mountainproject.com/route/106148478/lisa,3,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",2.4,-1,,,Trad,,60,2400
2021-09-11,"The Sting",5.11d,"Red ballnut. 3cam. 0.4 cam. 0.75cam and 1cam. ",https://www.mountainproject.com/route/105898985/the-sting,1,"New York > The Gunks > The Trapps > j. The Yellow Wall and The Seasons",3.4,4,,,Trad,5.12a,,5500
2021-09-09,"Land Ho!",5.9,"Climbed to set up Jane Fonda WPW. Had a ground fall runout, which makes it not worth it in my opinion. Then the traverse to the anchors was hard to protect. The first 20 ft was fun 5.9 tho.  ",https://www.mountainproject.com/route/109451375/land-ho,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",2.1,-1,Lead,Onsight,Trad,,180,2400
2021-09-09,"The Jane Fonda Workout for Pregnant Women",5.12d,"Got on this with Clay on a rainy day. At the roof, Clay went slightly to the left and so that his right hand would work up the arete. Going straight up with the arete on the left felt possible but harder than 12d. ",https://www.mountainproject.com/route/108270847/the-jane-fonda-workout-for-pregnant-women,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.0,-1,TR,,TR,,80,7500
2021-08-29,"The Streak (second anchors)",5.13a,"4 burns. Very close. ",https://www.mountainproject.com/route/106553388/the-streak-second-anchors,8,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > f. Big Wall",3.5,-1,Lead,,Sport,,80,8600
